Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Netherlands,NLD,0.800000012
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Nicaragua,NIC,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Norway,NOR,0.200000003
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Pakistan,PAK,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Philippines,PHL,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Poland,POL,4.5
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Puerto Rico,PRI,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Saudi Arabia,SAU,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Serbia,SRB,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Singapore,SGP,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Slovenia,SVN,8
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,South Africa,ZAF,0.800000012
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Thailand,THA,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Turkey,TUR,29.39999962
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,United Arab Emirates,ARE,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,United States,USA,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Uganda,UGA,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Vietnam,VNM,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Uruguay,URY,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Zimbabwe,ZWE,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Sierra Leone,SLE,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Russian Federation,RUS,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Georgia,GEO,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Armenia,ARM,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Monaco,MCO,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Morocco,MAR,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Portugal,PRT,0.600000024
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Panama,PAN,6.5
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Switzerland,CHE,2.5
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Sweden,SWE,0.200000003
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Spain,ESP,0.800000012
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Argentina,ARG,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,United Kingdom,GBR,0.400000006
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Ukraine,UKR,0.300000012
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Albania,ALB,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Austria,AUT,2.099999905
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Bolivia,BOL,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,"Egypt, Arab Rep.",EGY,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Ethiopia,ETH,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Jamaica,JAM,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Mozambique,MOZ,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Trinidad and Tobago,TTO,..
"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,Greenland,GRL,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Afghanistan,AFG,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Australia,AUS,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Bangladesh,BGD,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Barbados,BRB,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Belize,BLZ,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Botswana,BWA,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Brazil,BRA,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Bosnia and Herzegovina,BIH,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Cambodia,KHM,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Canada,CAN,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Chile,CHL,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,China,CHN,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Colombia,COL,92.6925
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Croatia,HRV,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Cuba,CUB,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Czech Republic,CZE,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Denmark,DNK,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Finland,FIN,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,France,FRA,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Germany,DEU,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Ghana,GHA,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Greece,GRC,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Honduras,HND,68.75794
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,"Hong Kong SAR, China",HKG,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Hungary,HUN,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Iceland,ISL,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,India,IND,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Indonesia,IDN,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,"Iran, Islamic Rep.",IRN,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Iraq,IRQ,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Ireland,IRL,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Italy,ITA,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Israel,ISR,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Japan,JPN,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Kazakhstan,KAZ,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,"Korea, Dem. People’s Rep.",PRK,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Luxembourg,LUX,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Malaysia,MYS,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Malta,MLT,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Mexico,MEX,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Myanmar,MMR,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Nepal,NPL,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Netherlands,NLD,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Nicaragua,NIC,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Norway,NOR,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Pakistan,PAK,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Philippines,PHL,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Poland,POL,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Puerto Rico,PRI,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Saudi Arabia,SAU,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Serbia,SRB,100
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Singapore,SGP,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Slovenia,SVN,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,South Africa,ZAF,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Thailand,THA,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Turkey,TUR,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,United Arab Emirates,ARE,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,United States,USA,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Uganda,UGA,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Vietnam,VNM,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Uruguay,URY,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Zimbabwe,ZWE,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Sierra Leone,SLE,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Russian Federation,RUS,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Georgia,GEO,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Armenia,ARM,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Monaco,MCO,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Morocco,MAR,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Portugal,PRT,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Panama,PAN,91.06548
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Switzerland,CHE,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Sweden,SWE,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Spain,ESP,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Argentina,ARG,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,United Kingdom,GBR,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Ukraine,UKR,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Albania,ALB,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Austria,AUT,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Bolivia,BOL,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,"Egypt, Arab Rep.",EGY,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Ethiopia,ETH,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Jamaica,JAM,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Mozambique,MOZ,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Trinidad and Tobago,TTO,..
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,Greenland,GRL,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Afghanistan,AFG,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Australia,AUS,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Bangladesh,BGD,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Barbados,BRB,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Belize,BLZ,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Botswana,BWA,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Brazil,BRA,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Bosnia and Herzegovina,BIH,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Cambodia,KHM,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Canada,CAN,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Chile,CHL,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,China,CHN,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Colombia,COL,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Croatia,HRV,3.099999905
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Cuba,CUB,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Czech Republic,CZE,1.700000048
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Denmark,DNK,1.700000048
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Finland,FIN,2
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,France,FRA,2
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Germany,DEU,2.5
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Ghana,GHA,..
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Greece,GRC,3.900000095
"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,Honduras,HND,..
